trajectory_id,t,split,action,reward,logged_behavior_action,always_eco_action,never_eco_action,heuristic_risk_rule_action,non_causal_fqi_action,causal_fqi_action,causal_no_history_fqi_action,causal_no_vehicle_id_fqi_action
12292,1,test,1,-0.5098,1,1,0,0,0,0,0,0
12292,2,test,1,-0.5224000000000001,1,1,0,0,0,1,1,1
12292,3,test,1,-0.788,1,1,0,1,1,1,1,1
12292,4,test,1,-2.4888,1,1,0,1,1,1,1,1
12292,5,test,1,-0.627,1,1,0,1,1,1,1,1
12292,6,test,0,-2.755,0,1,0,0,0,0,0,0
12292,7,test,1,-2.9936,1,1,0,1,1,1,1,1
12292,8,test,0,-0.7956000000000001,0,1,0,0,0,0,0,0
12292,9,test,1,-0.9858,1,1,0,1,1,1,1,1
12293,0,test,1,-2.9254,1,1,0,1,1,1,1,1
12293,1,test,1,-0.913,1,1,0,1,1,1,0,1
12293,2,test,0,-2.4478,0,1,0,1,1,1,1,1
12293,3,test,1,-6.2774,1,1,0,0,0,0,0,0
12293,4,test,1,-0.9246,1,1,0,1,1,1,1,1
12293,5,test,1,-0.8172000000000001,1,1,0,0,0,1,1,1
12293,6,test,0,-5.590400000000001,0,1,0,0,0,0,0,0
12294,0,test,0,-3.7514,0,1,0,0,0,0,0,1
12294,1,test,0,-1.103,0,1,0,1,0,0,0,0
12294,2,test,1,-4.141,1,1,0,0,1,0,0,0
12294,3,test,1,-0.659,1,1,0,1,1,1,1,1
12294,4,test,1,-2.6272,1,1,0,1,1,1,1,1
12294,5,test,0,-0.7058,0,1,0,0,1,0,1,1
12294,6,test,0,-2.2826,0,1,0,0,1,1,1,1
12295,0,test,1,-11.3822,1,1,0,0,1,1,1,1
12295,1,test,1,-0.8616,1,1,0,1,1,1,1,1
12295,2,test,0,-0.7352000000000001,0,1,0,1,0,0,0,0
12296,0,test,1,-20.1046,1,1,0,0,1,1,0,1
12296,1,test,1,-11.2514,1,1,0,0,0,0,0,0
12296,2,test,1,-19.3222,1,1,0,0,1,0,0,1
12296,3,test,1,-3.1822,1,1,0,1,1,1,1,1
12296,4,test,1,-12.5804,1,1,0,1,1,1,1,1
12296,5,test,0,-2.9972,0,1,0,1,0,1,0,0
12296,6,test,0,-2.978,0,1,0,1,1,0,0,0
12296,7,test,0,-12.529,0,1,0,0,0,0,0,0
12297,0,test,0,-0.5652,0,1,0,1,0,0,0,0
12297,1,test,1,-0.6040000000000001,1,1,0,0,1,1,1,1
12297,2,test,0,-0.8226000000000001,0,1,0,0,1,0,0,0
12297,3,test,1,-3.27,1,1,0,1,0,0,0,0
12297,4,test,0,-3.0700000000000003,0,1,0,1,0,0,0,0
12297,5,test,0,-2.3338,0,1,0,0,0,1,1,1
12297,6,test,1,-3.1378000000000004,1,1,0,1,1,1,1,1
12297,7,test,1,-0.498,1,1,0,0,0,1,1,1
12297,8,test,1,-0.6914,1,1,0,1,1,1,1,1
12298,0,test,1,-10.7188,1,1,0,0,1,1,1,1
12298,1,test,0,-2.0478,0,1,0,0,0,1,1,1
12298,2,test,0,-3.0644,0,1,0,1,0,0,0,0
12298,3,test,1,-0.3546,1,1,0,0,1,0,0,0
12298,4,test,1,-2.1496,1,1,0,0,1,0,1,1
12299,0,test,0,-3.702,0,1,0,1,1,0,0,0
12299,1,test,0,-1.2880000000000005,0,1,0,1,0,0,1,0
12299,2,test,1,-0.8536,1,1,0,1,1,1,1,0
12299,3,test,1,-27.0742,1,1,0,0,0,0,0,0
12299,4,test,1,-23.789800000000003,1,1,0,0,0,0,0,0
12300,0,test,0,-3.1266,0,1,0,1,0,0,0,0
12300,1,test,1,-12.3006,1,1,0,0,0,0,0,0
12300,2,test,1,-0.4261999999999999,1,1,0,1,1,1,1,1
12301,0,test,0,-5.7856000000000005,0,1,0,0,0,0,0,0
12301,1,test,0,-0.7594000000000001,0,1,0,0,0,0,0,0
12301,2,test,1,-2.933,1,1,0,1,1,1,1,1
12301,3,test,0,-0.7322000000000001,0,1,0,1,0,0,0,0
12301,4,test,1,-2.943,1,1,0,0,0,1,1,1
12301,5,test,1,-3.2078,1,1,0,1,0,0,0,0
12301,6,test,1,-1.968,1,1,0,0,0,0,0,0
12302,0,test,0,-0.1139999999999999,0,1,0,0,0,0,0,0
12302,1,test,1,-2.771,1,1,0,0,0,1,1,1
12302,2,test,1,-1.0024,1,1,0,1,1,1,1,1
12302,3,test,0,-0.526,0,1,0,1,0,0,0,0
12302,4,test,1,-0.1326,1,1,0,1,1,1,1,1
12302,5,test,1,-10.1782,1,1,0,1,1,1,1,1
12303,0,test,0,-2.2036,0,1,0,1,0,0,0,0
12303,1,test,1,-0.5558,1,1,0,1,1,1,1,1
12303,2,test,0,-5.882,0,1,0,0,0,0,0,0
12303,3,test,0,-0.975,0,1,0,0,0,0,0,0
12303,4,test,1,-2.448,1,1,0,1,0,1,0,0
12303,5,test,1,-0.529,1,1,0,0,1,0,0,0
12303,6,test,1,-0.134,1,1,0,1,1,1,1,1
12303,7,test,1,-0.7672,1,1,0,1,1,1,1,1
12303,8,test,1,-3.755,1,1,0,0,0,0,0,0
12304,0,test,1,-1.2194000000000005,1,1,0,0,0,0,0,0
12304,1,test,1,-0.3462,1,1,0,1,1,1,1,1
12304,2,test,1,-0.3614,1,1,0,1,0,1,1,0
12304,3,test,1,-12.451,1,1,0,1,1,1,1,1
12305,0,test,0,-15.088,0,1,0,0,0,0,0,0
12305,1,test,1,-2.5606,1,1,0,1,1,1,1,1
12305,2,test,1,-12.1798,1,1,0,0,1,0,0,0
12305,3,test,1,-15.8972,1,1,0,0,0,0,0,0
12305,4,test,1,-0.8470000000000001,1,1,0,1,1,1,1,1
12305,5,test,0,-2.6708,0,1,0,1,0,1,1,1
12305,6,test,0,-3.0074,0,1,0,1,0,0,0,0
12306,0,test,1,-0.909,1,1,0,1,1,1,1,1
12306,1,test,1,-24.577,1,1,0,0,1,1,1,1
12306,2,test,1,-2.7672,1,1,0,1,1,1,1,1
12306,3,test,0,-3.2506000000000004,0,1,0,1,0,0,0,0
12306,4,test,1,-3.0166000000000004,1,1,0,1,0,0,0,0
12306,5,test,0,-2.9908,0,1,0,1,0,0,0,0
12306,6,test,0,-3.1468,0,1,0,0,0,0,0,0
12306,7,test,0,-0.5168,0,1,0,1,0,1,1,1
12306,8,test,0,-2.6952,0,1,0,1,1,0,0,0
12306,9,test,1,-1.4474,1,1,0,0,0,0,0,0
12306,10,test,0,-1.107,0,1,0,1,0,0,0,0
12307,0,test,1,-0.6890000000000001,1,1,0,1,1,1,1,1
12307,1,test,1,-20.0762,1,1,0,0,1,0,0,0
12307,2,test,0,-15.0646,0,1,0,0,0,0,0,0
12307,3,test,1,-13.8684,1,1,0,0,0,0,0,0
12307,4,test,1,-7.5918,1,1,0,0,0,1,1,1
12307,5,test,1,-2.3200000000000003,1,1,0,1,1,1,1,1
12307,6,test,1,-0.5356,1,1,0,1,1,1,1,1
12307,7,test,1,-2.763,1,1,0,1,1,1,1,1
12308,0,test,1,-0.9772,1,1,0,1,0,1,1,1
12308,1,test,0,-2.5460000000000003,0,1,0,0,0,0,0,0
12308,2,test,1,-6.393000000000001,1,1,0,1,0,1,1,0
12308,3,test,0,-2.4412000000000003,0,1,0,1,0,0,0,0
12309,0,test,0,-2.7944,0,1,0,1,0,0,0,0
12309,1,test,1,-32.2014,1,1,0,0,0,0,0,0
12309,2,test,1,-2.6514,1,1,0,1,0,0,0,0
12309,3,test,0,-2.7822,0,1,0,1,0,0,0,0
12309,4,test,1,-10.3382,1,1,0,0,0,0,0,0
12309,5,test,0,-3.0385999999999997,0,1,0,1,0,0,0,0
12309,6,test,1,-3.2918,1,1,0,0,0,0,0,0
12309,7,test,1,-10.082,1,1,0,0,1,0,0,0
12310,0,test,1,-2.485,1,1,0,1,1,0,0,0
12310,1,test,1,-0.163,1,1,0,1,1,0,1,1
12310,2,test,1,-4.090800000000001,1,1,0,1,0,1,1,1
12310,3,test,0,-3.1924,0,1,0,1,0,0,1,1
12310,4,test,1,-67.3252,1,1,0,0,0,0,0,0
12310,5,test,0,-0.3252,0,1,0,1,1,1,0,1
12310,6,test,1,-3.2132,1,1,0,1,0,0,0,1
12310,7,test,0,-10.5222,0,1,0,0,0,1,0,1
12311,0,test,1,-0.7182000000000001,1,1,0,1,1,1,1,1
12311,1,test,1,-0.8488,1,1,0,1,1,1,1,1
12311,2,test,0,-0.672,0,1,0,0,0,0,0,0
12311,3,test,0,-14.3804,0,1,0,0,0,0,0,0
12311,4,test,1,-18.506,1,1,0,0,0,0,0,0
12311,5,test,1,-3.3222,1,1,0,1,1,1,0,1
12312,0,test,0,-14.4422,0,1,0,0,0,0,0,0
12312,1,test,0,-1.4640000000000002,0,1,0,1,1,0,0,0
12312,2,test,0,-0.4864,0,1,0,1,0,0,1,0
12312,3,test,0,-2.5464,0,1,0,1,1,1,1,1
12312,4,test,1,-1.2016,1,1,0,1,1,1,1,1
12313,0,test,0,-3.1818,0,1,0,1,0,0,0,0
12314,0,test,0,-7.271199999999999,0,1,0,1,0,0,0,0
12314,1,test,1,-0.6962,1,1,0,1,1,1,1,1
12314,2,test,1,-2.9116,1,1,0,1,1,1,1,1
12315,0,test,0,-3.1528,0,1,0,1,0,0,0,0
12315,1,test,1,-0.5504,1,1,0,1,1,1,1,1
12315,2,test,0,-3.0402,0,1,0,1,0,0,1,0
12315,3,test,1,-0.2884,1,1,0,1,1,1,1,1
12315,4,test,0,-2.9968,0,1,0,1,0,1,0,0
12315,5,test,1,-11.724,1,1,0,0,1,0,0,0
12315,6,test,0,-1.0914,0,1,0,0,0,0,0,0
12316,0,test,1,-2.807,1,1,0,0,1,1,1,1
12316,1,test,1,-2.6006,1,1,0,1,0,1,1,1
12316,2,test,0,-2.8076,0,1,0,1,0,0,0,0
12316,3,test,0,-10.918,0,1,0,0,0,0,0,0
12317,0,test,1,-10.7366,1,1,0,0,0,0,0,0
12317,1,test,0,-0.7054,0,1,0,0,0,0,0,0
12317,2,test,1,-13.1854,1,1,0,0,0,0,0,0
12317,3,test,1,-1.6868,1,1,0,0,0,1,1,1
12317,4,test,0,-2.1302,0,1,0,0,0,0,0,0
12317,5,test,0,-3.076,0,1,0,1,0,0,0,0
12317,6,test,1,-12.4742,1,1,0,0,1,0,0,0
12317,7,test,1,-10.7184,1,1,0,0,1,0,0,0
12318,0,test,0,-2.8178,0,1,0,1,0,0,0,0
12318,1,test,0,-2.6956,0,1,0,0,1,0,0,0
12318,2,test,1,-13.6166,1,1,0,0,0,0,0,0
12318,3,test,1,-12.024,1,1,0,0,1,1,1,1
12318,4,test,0,-3.1156,0,1,0,1,1,0,0,0
12318,5,test,1,-2.7414,1,1,0,1,1,1,1,1
12318,6,test,0,-12.7336,0,1,0,1,0,0,0,0
12318,7,test,1,-2.3752,1,1,0,1,0,1,1,1
12318,8,test,1,-12.7022,1,1,0,1,1,1,1,1
12318,9,test,1,-6.99,1,1,0,0,0,0,0,0
12319,0,test,0,-3.0314,0,1,0,1,0,0,0,0
12319,1,test,0,-20.9002,0,1,0,0,1,0,0,0
12319,2,test,1,-0.0374,1,1,0,0,1,1,1,1
12319,3,test,0,-0.6912,0,1,0,1,0,0,0,1
12320,0,test,1,-3.2944000000000004,1,1,0,0,1,0,0,1
12320,1,test,0,-10.4166,0,1,0,1,0,0,0,0
12320,2,test,1,-0.7176,1,1,0,0,0,1,1,1
12320,3,test,0,-12.6028,0,1,0,0,0,0,0,0
12320,4,test,0,-3.0308,0,1,0,0,0,0,0,0
12321,0,test,1,-0.8660000000000001,1,1,0,0,1,1,1,1
12321,1,test,1,-12.53,1,1,0,1,1,0,0,0
12321,2,test,1,-2.658,1,1,0,1,1,1,1,1
12321,3,test,1,-0.2146,1,1,0,1,1,0,1,0
12321,4,test,1,-2.3976,1,1,0,1,1,1,1,1
12321,5,test,0,-20.135,0,1,0,0,0,0,0,0
12322,0,test,0,-0.4796,0,1,0,1,1,0,0,0
12322,1,test,0,-0.8788,0,1,0,1,0,0,0,0
12322,2,test,1,-3.1958,1,1,0,1,1,0,0,0
12322,3,test,0,-0.6378,0,1,0,1,1,1,0,0
12322,4,test,1,-2.8122,1,1,0,0,1,0,0,0
12322,5,test,1,-2.8918,1,1,0,1,1,1,1,1
12322,6,test,0,-52.5138,0,1,0,0,0,0,0,0
12322,7,test,1,-1.5754,1,1,0,0,1,1,1,1
12322,8,test,1,-2.5706,1,1,0,1,1,1,1,1
12323,0,test,1,-2.7552,1,1,0,1,1,1,1,1
12323,1,test,1,-0.2524,1,1,0,1,1,1,1,1
12323,2,test,0,-2.5118,0,1,0,1,0,0,0,0
12323,3,test,0,-5.7232,0,1,0,0,0,0,0,0
12323,4,test,1,-6.305000000000001,1,1,0,1,1,1,1,1
12323,5,test,1,-2.2566,1,1,0,1,1,0,1,1
12323,6,test,1,-10.3326,1,1,0,1,1,1,1,1
12324,0,test,1,-1.1588,1,1,0,1,1,1,1,1
12324,1,test,1,-2.3302,1,1,0,0,0,0,0,0
12324,2,test,1,-4.2378,1,1,0,0,0,0,0,0
12324,3,test,0,-1.066,0,1,0,0,0,0,0,0
12324,4,test,1,-0.5968,1,1,0,1,0,1,1,1
12324,5,test,0,-7.0926,0,1,0,0,0,0,0,0
12324,6,test,1,-2.8974,1,1,0,1,1,1,1,0
12324,7,test,0,-0.5740000000000001,0,1,0,0,1,1,1,0
12324,8,test,1,-10.3874,1,1,0,1,1,1,1,1
12325,0,test,1,-0.0268,1,1,0,0,1,0,0,0
12325,1,test,1,-13.4002,1,1,0,0,0,0,0,0
12325,2,test,0,-0.943,0,1,0,1,0,0,0,0
12325,3,test,1,-0.4094,1,1,0,1,1,1,1,1
12325,4,test,1,-3.1714,1,1,0,1,1,1,1,1
12325,5,test,1,-2.8588,1,1,0,1,1,0,0,1
12325,6,test,0,-3.3034,0,1,0,0,0,0,0,0
12325,7,test,1,-2.5042,1,1,0,1,1,1,1,1
12326,0,test,1,-0.7522000000000001,1,1,0,0,0,1,1,1
12326,1,test,0,-0.7818,0,1,0,1,0,0,0,0
12326,2,test,1,-9.9782,1,1,0,0,1,0,0,1
12326,3,test,0,-2.516,0,1,0,1,1,0,1,0
12326,4,test,0,-12.6696,0,1,0,1,0,0,0,0
12326,5,test,1,-3.149,1,1,0,1,1,1,1,1
12326,6,test,0,-2.563,0,1,0,1,1,0,0,0
12327,0,test,0,-2.6298,0,1,0,0,0,0,0,0
12327,1,test,1,-3.1306000000000003,1,1,0,1,0,0,0,0
12327,2,test,0,-1.5178000000000005,0,1,0,1,0,0,0,0
12327,3,test,0,-1.3396,0,1,0,1,1,0,0,0
12327,4,test,1,-3.3438,1,1,0,1,1,1,1,1
12327,5,test,1,-0.7096,1,1,0,1,1,1,1,1
12327,6,test,0,-3.8456,0,1,0,0,0,0,0,0
12328,0,test,0,-3.2732,0,1,0,1,1,1,0,1
12328,1,test,0,-18.1336,0,1,0,0,0,0,0,0
12328,2,test,1,-2.8148,1,1,0,0,0,1,0,1
12328,3,test,0,-2.8796,0,1,0,1,0,0,0,0
12328,4,test,1,-8.332,1,1,0,0,0,0,0,0
12328,5,test,1,-19.6126,1,1,0,0,0,0,0,0
12328,6,test,0,-0.8230000000000001,0,1,0,1,0,0,1,1
12328,7,test,1,-0.4722,1,1,0,1,1,1,1,1
12329,0,test,1,-0.1674,1,1,0,1,1,0,0,0
12329,1,test,1,-21.9078,1,1,0,0,0,0,0,0
12329,2,test,1,-0.6110000000000001,1,1,0,1,1,0,1,1
12330,0,test,1,-2.8164,1,1,0,0,0,0,0,0
12330,1,test,0,-10.8614,0,1,0,1,0,0,0,0
12330,2,test,1,-0.5034,1,1,0,1,1,1,1,1
12330,3,test,1,-0.4972000000000001,1,1,0,1,1,1,1,1
12330,4,test,0,-2.5338000000000003,0,1,0,1,0,0,0,0
12330,5,test,0,-2.3852,0,1,0,1,0,0,0,0
12330,6,test,1,-2.6762,1,1,0,0,0,0,0,1
12331,0,test,1,-4.5678,1,1,0,0,0,1,0,1
12331,1,test,1,-10.5274,1,1,0,1,1,1,0,1
12331,2,test,1,-13.4036,1,1,0,0,0,0,0,0
12331,3,test,1,-2.2628,1,1,0,1,1,1,1,1
12332,0,test,1,-0.5032,1,1,0,1,1,0,0,0
12332,1,test,1,-0.3582,1,1,0,0,1,0,0,0
12332,2,test,0,-0.6846000000000001,0,1,0,1,0,0,0,0
12332,3,test,1,-0.5652,1,1,0,1,1,0,1,1
12332,4,test,1,-0.8560000000000001,1,1,0,1,1,0,1,0
12332,5,test,1,-0.4672,1,1,0,1,1,1,1,1
12332,6,test,1,-2.9088,1,1,0,1,1,1,1,1
12333,0,test,0,-10.6612,0,1,0,1,1,1,0,1
12333,1,test,1,-20.6016,1,1,0,0,1,1,1,1
12333,2,test,1,-2.7582,1,1,0,1,1,1,1,1
12333,3,test,1,-0.8324,1,1,0,1,1,1,1,1
12333,4,test,0,-0.9322,0,1,0,1,0,0,0,0
12333,5,test,1,-0.4346,1,1,0,1,1,1,1,1
12333,6,test,1,-0.6930000000000001,1,1,0,1,1,1,1,1
12334,0,test,1,-3.1608,1,1,0,0,1,1,1,1
12334,1,test,0,-2.8754,0,1,0,0,0,0,1,0
12334,2,test,0,-0.9376,0,1,0,1,0,0,0,0
12334,3,test,1,-3.0596,1,1,0,1,1,1,1,1
12334,4,test,0,-2.125,0,1,0,1,0,1,1,1
12334,5,test,1,-0.8818,1,1,0,1,1,1,1,1
12334,6,test,0,-2.592,0,1,0,1,1,1,1,0
12334,7,test,0,-2.6744,0,1,0,1,0,1,0,0
12335,0,test,1,-0.8944000000000001,1,1,0,0,1,1,1,1
12335,1,test,1,-3.0282,1,1,0,1,0,0,0,0
12335,2,test,0,-2.8574,0,1,0,1,0,0,0,0
12335,3,test,1,-12.567,1,1,0,1,1,0,1,1
12335,4,test,1,-2.4506,1,1,0,1,1,1,1,1
12335,5,test,1,-2.85,1,1,0,1,1,1,1,1
12335,6,test,0,-19.1594,0,1,0,0,0,0,0,0
12335,7,test,0,-25.6752,0,1,0,0,0,0,0,0
12335,8,test,1,-37.0048,1,1,0,0,0,0,0,0
12336,0,test,1,-2.6354,1,1,0,0,1,0,0,0
12336,1,test,1,-0.3068,1,1,0,1,1,1,1,1
12336,2,test,0,-2.1502,0,1,0,1,0,0,0,0
12336,3,test,1,-6.261000000000001,1,1,0,0,0,1,1,1
12336,4,test,0,-12.8796,0,1,0,1,0,1,1,0
12337,0,test,1,-2.8236,1,1,0,0,1,1,0,1
12337,1,test,1,-3.402,1,1,0,0,0,0,0,0
12337,2,test,1,-11.1478,1,1,0,0,0,1,0,1
12337,3,test,1,-7.542800000000001,1,1,0,1,1,1,1,1
12337,4,test,0,-2.2566,0,1,0,1,0,0,0,0
12338,0,test,1,-0.6374,1,1,0,1,1,1,1,1
12338,1,test,1,-2.3824,1,1,0,0,1,0,0,0
12338,2,test,0,-0.9104,0,1,0,1,1,1,1,1
12338,3,test,0,-0.6078000000000001,0,1,0,0,0,0,0,0
12338,4,test,0,-0.9442,0,1,0,1,1,1,1,0
12338,5,test,1,-2.1902,1,1,0,1,1,1,1,1
12338,6,test,1,-2.4934000000000003,1,1,0,1,0,1,1,1
12339,0,test,0,-2.2708,0,1,0,0,1,0,0,0
12339,1,test,1,-0.7396,1,1,0,1,1,1,1,1
12339,2,test,0,-2.4572000000000003,0,1,0,0,0,0,0,0
12339,3,test,0,-2.8058,0,1,0,1,0,1,1,1
12339,4,test,0,-2.4812000000000003,0,1,0,1,0,0,0,0
12339,5,test,1,-2.9998,1,1,0,1,1,1,1,1
12340,0,test,0,-24.047,0,1,0,0,0,0,0,0
12340,1,test,1,-8.2032,1,1,0,0,1,1,1,1
12340,2,test,0,-27.8534,0,1,0,0,0,0,1,1
12340,3,test,0,-2.9122,0,1,0,0,1,1,1,1
12340,4,test,1,-0.4494,1,1,0,1,1,1,1,1
12341,0,test,1,-12.6796,1,1,0,0,0,0,0,0
12341,1,test,1,-2.9292,1,1,0,0,1,1,1,1
12341,2,test,1,-0.9526,1,1,0,1,0,0,0,1
12341,3,test,0,-0.5696,0,1,0,1,0,0,0,0
12341,4,test,0,-2.9266,0,1,0,1,0,0,0,0
12341,5,test,1,-0.504,1,1,0,1,1,1,1,1
12341,6,test,1,-10.2112,1,1,0,0,0,0,0,0
12341,7,test,0,-12.8124,0,1,0,1,0,0,0,0
12341,8,test,0,-2.4976000000000003,0,1,0,1,0,0,0,0
12342,0,test,0,-2.797,0,1,0,0,0,0,0,0
12342,1,test,1,-2.6194,1,1,0,1,1,1,1,1
12342,2,test,1,-5.924,1,1,0,0,0,0,0,0
12342,3,test,0,-7.408,0,1,0,0,0,0,0,0
12343,0,test,1,-0.4338,1,1,0,0,0,0,0,0
12343,1,test,1,-5.5578,1,1,0,1,1,1,1,1
12343,2,test,1,-4.3946,1,1,0,0,1,1,1,1
12343,3,test,1,-2.064,1,1,0,0,1,1,1,1
12343,4,test,0,-39.1508,0,1,0,0,0,0,0,0
12343,5,test,1,-2.4288,1,1,0,1,1,1,1,1
12343,6,test,0,-3.2226,0,1,0,0,0,0,0,0
12343,7,test,1,-1.01,1,1,0,0,0,1,1,1
12343,8,test,1,-13.7348,1,1,0,0,0,0,0,0
12343,9,test,1,-4.5434,1,1,0,0,0,1,1,1
12343,10,test,1,-5.1384,1,1,0,0,1,0,0,1
12344,0,test,0,-13.3814,0,1,0,1,0,0,0,0
12344,1,test,1,-0.5014000000000001,1,1,0,1,1,1,1,1
12344,2,test,0,-48.729000000000006,0,1,0,0,0,0,0,0
12344,3,test,1,-12.5892,1,1,0,0,0,0,1,0
12345,0,test,1,-0.3988,1,1,0,0,1,0,0,0
12345,1,test,0,-0.8316000000000001,0,1,0,1,0,0,0,0
12345,2,test,1,-2.715,1,1,0,1,1,1,1,1
12345,3,test,0,-2.58,0,1,0,0,0,0,0,0
12345,4,test,1,-0.5532,1,1,0,1,1,1,0,0
12345,5,test,0,-1.4714,0,1,0,1,0,0,0,0
12345,6,test,0,-2.0886,0,1,0,0,0,0,0,0
12346,0,test,0,-7.5986,0,1,0,1,0,0,0,0
12346,1,test,1,-0.3534,1,1,0,0,0,1,1,1
12346,2,test,1,-0.6042000000000001,1,1,0,0,1,0,0,0
12346,3,test,0,-3.474,0,1,0,1,0,0,0,0
12346,4,test,0,-5.6584,0,1,0,1,0,0,0,0
12346,5,test,0,-2.8596,0,1,0,0,0,0,0,0
12346,6,test,0,-1.0108,0,1,0,1,0,0,0,0
12347,0,test,1,-33.057,1,1,0,0,0,0,0,0
12347,1,test,1,-2.2192,1,1,0,1,1,1,1,1
12347,2,test,0,-10.7556,0,1,0,0,0,0,0,0
12347,3,test,0,-2.6222000000000003,0,1,0,1,0,0,0,0
12347,4,test,0,-2.1068,0,1,0,1,0,1,1,1
12347,5,test,0,-0.5464000000000001,0,1,0,1,0,0,0,0
12348,0,test,0,-2.5216000000000003,0,1,0,1,1,0,0,0
12348,1,test,0,-10.411,0,1,0,1,0,0,0,0
12348,2,test,1,-10.8626,1,1,0,0,1,0,0,0
12348,3,test,1,-2.939,1,1,0,0,1,1,1,1
12348,4,test,1,-10.7794,1,1,0,0,0,0,0,0
12348,5,test,1,-0.5844,1,1,0,1,1,1,1,1
12348,6,test,1,-2.7612,1,1,0,1,0,0,0,1
12349,0,test,1,-0.6364000000000001,1,1,0,1,1,1,1,1
12349,1,test,0,-3.3594,0,1,0,1,0,1,1,0
12349,2,test,1,-13.9558,1,1,0,0,0,1,1,1
12349,3,test,1,-0.6396000000000001,1,1,0,0,0,0,1,0
12349,4,test,0,-2.517,0,1,0,1,0,0,0,0
12349,5,test,0,-1.1034000000000002,0,1,0,0,0,0,0,0
12349,6,test,0,-0.755,0,1,0,1,0,0,0,0
12349,7,test,0,-14.9356,0,1,0,0,0,0,0,0
12350,0,test,0,-8.0344,0,1,0,0,0,0,0,0
12350,1,test,1,-2.6594,1,1,0,1,1,1,1,1
12350,2,test,1,-0.6156,1,1,0,1,1,1,1,1
12350,3,test,1,-0.1194,1,1,0,1,1,1,1,1
12350,4,test,0,-0.1658,0,1,0,1,0,0,0,0
12350,5,test,1,-2.5328,1,1,0,0,1,0,0,0
12351,0,test,0,-2.6606,0,1,0,0,0,0,0,0
12351,1,test,0,-9.2446,0,1,0,0,0,0,0,0
12351,2,test,1,-10.4612,1,1,0,1,1,1,1,1
12351,3,test,1,-4.2894000000000005,1,1,0,0,1,0,0,0
12351,4,test,1,-7.3798,1,1,0,1,0,0,0,1
12351,5,test,1,-0.8518000000000001,1,1,0,0,0,0,0,1
12351,6,test,0,-1.4098000000000002,0,1,0,0,0,0,1,1
12351,7,test,0,-1.1900000000000002,0,1,0,1,0,0,0,0
12351,8,test,1,-3.1566,1,1,0,1,1,1,1,1
12352,0,test,1,-2.852,1,1,0,1,1,1,1,1
12352,1,test,0,-15.6282,0,1,0,0,0,0,0,0
12352,2,test,1,-2.9734,1,1,0,1,1,0,1,1
12352,3,test,0,-3.0484,0,1,0,1,0,0,0,0
12352,4,test,0,-0.7626000000000001,0,1,0,1,1,1,1,1
12352,5,test,1,-18.0832,1,1,0,0,1,0,0,0
12352,6,test,0,-2.9318,0,1,0,1,0,0,0,0
12353,0,test,0,-0.8132,0,1,0,0,0,0,0,0
12353,1,test,1,-0.3572,1,1,0,1,1,1,1,1
12353,2,test,0,-3.0932000000000004,0,1,0,0,0,0,0,0
12353,3,test,1,-2.833,1,1,0,0,1,1,1,1
12353,4,test,0,-2.8562,0,1,0,1,0,0,0,0
12354,0,test,0,-12.7112,0,1,0,1,1,1,1,1
12354,1,test,0,-0.6312000000000001,0,1,0,0,1,0,0,0
12354,2,test,0,-2.171,0,1,0,1,1,0,0,0
12354,3,test,1,-0.9242,1,1,0,1,1,1,1,1
12354,4,test,1,-0.6368,1,1,0,1,1,1,1,1
12354,5,test,1,-2.6312,1,1,0,0,1,1,1,0
12355,0,test,1,-17.4066,1,1,0,0,0,0,0,0
12355,1,test,1,-2.6792,1,1,0,0,0,0,0,0
12355,2,test,1,-0.6518,1,1,0,1,1,1,1,0
12355,3,test,0,-2.3446,0,1,0,1,1,0,1,0
12355,4,test,0,-2.9926,0,1,0,1,0,0,1,1
12356,0,test,0,-0.8576000000000001,0,1,0,1,0,0,0,0
12356,1,test,0,-0.5752,0,1,0,1,0,0,0,0
12356,2,test,1,-0.466,1,1,0,0,1,1,1,1
12356,3,test,1,-0.2854,1,1,0,0,1,1,0,0
12356,4,test,1,-0.5666000000000001,1,1,0,1,1,1,1,1
12356,5,test,1,-2.676,1,1,0,1,1,0,1,0
12356,6,test,1,-19.1966,1,1,0,0,1,1,1,1
12357,0,test,1,-2.8608,1,1,0,1,1,1,1,1
12357,1,test,0,-2.3814,0,1,0,1,0,0,0,0
12357,2,test,0,-0.2238,0,1,0,1,0,0,0,0
12357,3,test,1,-4.9256,1,1,0,0,1,0,1,1
12357,4,test,1,-0.7566,1,1,0,0,0,1,1,1
12357,5,test,1,-2.5352,1,1,0,0,1,0,0,0
12357,6,test,0,-16.274,0,1,0,0,0,1,0,0
12358,0,test,1,-0.5428000000000001,1,1,0,0,1,0,0,0
12358,1,test,0,-6.558199999999999,0,1,0,0,0,0,0,0
12358,2,test,1,-8.986200000000002,1,1,0,0,1,1,1,1
12358,3,test,0,-2.5224,0,1,0,1,0,0,0,0
12358,4,test,0,-2.4032,0,1,0,1,0,0,0,0
12359,0,test,0,-2.6614,0,1,0,0,0,0,0,0
12359,1,test,0,-0.3886,0,1,0,1,0,0,1,0
12359,2,test,0,-2.2936,0,1,0,1,0,0,0,0
12359,3,test,0,-3.3036000000000003,0,1,0,1,0,1,1,0
12359,4,test,1,-3.0636,1,1,0,1,1,1,1,1
12359,5,test,1,-3.4196,1,1,0,0,1,0,1,1
